x,y
-0.03118748327107501,-0.010298043485348435
0.020037565743426522,-0.001074346041099794
-0.029074621040945714,0.03788663752305205
-0.00350360183229248,0.10231698743456863
0.023352045434458235,0.16892140570984737
0.02070205938600178,0.2039272655819285
0.04789679233126376,0.2703177706206778
0.07728172635896946,0.3356983440795935
0.09243277034009922,0.3652978546570206
0.1221323944524032,0.4296627504079478
0.15343867896828012,0.4953236687202884
0.15128551244070787,0.5158991923189349
0.18244305776749026,0.5818496112451336
0.2142585388072199,0.6463197922101152
0.2338786486386899,0.6577227249793864
0.26473335024553535,0.7208800120248967
0.296540778275839,0.7860050562780074
0.30779384809874,0.832178348924226
0.33819959164493596,0.8972125371193753
0.36917883713084876,0.9614500905045942
0.39937891485770927,0.9772489679481668
0.4302340296765337,1.0435277082088545
0.4600564562691533,1.1086391257313881
0.4762544523024167,1.1562682960798591
0.5064630073998745,1.2228918338151997
0.5359420265764889,1.2875046976795252
0.5928277723962341,1.3275037409184327
0.6196973548531134,1.3918810092931402
0.6528395374702832,1.4500310786062829
0.681573139527502,1.5102504109743011
0.7057779769569973,1.5781446927355947
0.7525354669439261,1.6216577906733718
0.7770202574961296,1.6885003720547322
0.8006844318142898,1.755481592634193
0.8106920005080289,1.8196867810704755
0.8328035899831776,1.8875858425827663
0.8576716653042262,1.953557557628581
0.8787271554912635,2.0138233721255463
0.9083468021940617,2.0810586121342696
0.9384016713104865,2.146281388472959
0.9869593282747142,2.200440076580881
1.0163787978827368,2.263983389450516
1.0447945372837144,2.3298768649803634
1.0880059484371358,2.3920721804207474
1.1144524898052548,2.458696508225018
1.140616277701959,2.527563611450488
1.1849618995769233,2.5601121481563376
1.2093922243843789,2.6284956880713697
1.2306699213323742,2.6951425879668234
1.2662436575358913,.7606794815827382
1.2883814960670652,2.828410971150288
1.3114324551498742,2.897509714730401
1.3548996412696437,2.954545189865588
1.3787066862635369,3.021455190057783
1.4014602345956475,3.08825464448795
1.4577047122633178,3.139758277656218
1.47786953620109,3.2033441569679
1.4966976420927391,3.273537363013198
1.5201283287341525,3.337012735257018
1.5410278913972948,3.405382526191166
1.563907658966253,3.471487194880739
1.6034295121845292,3.519351694199888
1.6319855369174596,3.5830713001965626
1.6582887400482231,3.6483933608106414
1.6658518703474485,3.715192650464259
1.6903967816995369,3.782612317424085
1.7151909918983326,3.8501894298266426
1.7326695821063889,3.920408718090415
1.7585189992078365,3.9876319573256365
1.785190485371886,4.054632444374324
1.8022961576487089,4.116306590666772
1.8302748778424984,4.182798161583263
1.8589997527817248,4.249000677797236
1.877256448453358,4.293715837682468
1.8980741773262064,4.338174231153959
1.8980458046375657,4.33811436077245
1.8980458046375657,4.338114360772458
1.8980458046375657,4.338114360772458
